MSSubClass,MSZoning,LotArea,LotShape,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,CentralAir,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,MoSold,YrSold,SaleCondition,SalePrice,TotalSF
80,RL,10784,IR1,Lvl,1Fam,SLvl,7,5,1991,GasA,Y,SBrkr,1472,2,3,1,7,1,Attchd,402,5,2007,Normal,160000,1856
120,RL,3013,Reg,Lvl,TwnhsE,1Story,7,5,2005,GasA,Y,SBrkr,1506,2,2,1,6,1,Attchd,440,4,2006,Normal,213490,2868
20,RL,7024,Reg,Lvl,1Fam,1Story,4,5,2005,GasA,Y,SBrkr,1132,1,2,1,5,0,Attchd,451,6,2008,Normal,176000,2264
20,RL,7406,Reg,Lvl,1Fam,1Story,7,5,2006,GasA,Y,SBrkr,1220,2,2,1,6,0,Attchd,632,7,2006,Partial,194000,2419
50,RM,9439,Reg,Lvl,1Fam,1.5Fin,5,5,1930,GasA,Y,FuseA,1248,1,2,1,6,0,Detchd,160,3,2007,Normal,87000,2160
120,RL,3182,Reg,Lvl,TwnhsE,1Story,7,5,2005,GasA,Y,SBrkr,1504,2,2,1,7,1,Attchd,437,5,2008,Normal,191000,2850
20,RL,15498,IR1,Lvl,1Fam,1Story,8,6,1976,GasA,Y,SBrkr,2898,2,2,1,10,1,Attchd,665,5,2008,Abnorml,287000,4463
20,RL,7700,Reg,Lvl,1Fam,1Story,5,5,1972,GasA,Y,SBrkr,882,1,3,1,5,0,Detchd,461,3,2007,Normal,112500,1764
20,RL,9300,Reg,Lvl,1Fam,1Story,5,5,1960,GasA,Y,SBrkr,1264,1,3,1,6,2,Attchd,461,4,2010,Normal,167500,2532
20,RL,9520,IR1,HLS,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1646,2,3,1,7,1,Attchd,800,4,2008,Partial,293077,3284
50,RL,9492,Reg,Lvl,1Fam,1.5Fin,5,5,1941,GasA,Y,SBrkr,1376,1,3,1,6,1,Attchd,240,4,2007,Normal,105000,2144
160,RM,1680,Reg,Lvl,Twnhs,2Story,6,7,1972,GasA,Y,SBrkr,1218,1,3,1,7,0,Detchd,264,5,2006,Normal,118000,1890
190,RH,7082,Reg,Lvl,2fmCon,2Story,5,8,1916,GasA,Y,SBrkr,1928,2,5,2,10,0,,0,7,2006,Normal,160000,2614
75,RL,15863,Reg,Lvl,1Fam,2.5Fin,7,3,1920,GasA,Y,SBrkr,3082,2,5,1,12,2,Basment,672,8,2009,Normal,197000,3509
60,RL,14541,IR1,Lvl,1Fam,2Story,8,7,1993,GasA,Y,SBrkr,2520,2,5,1,10,1,Attchd,796,11,2006,Abnorml,310000,3858
20,RL,8125,Reg,Lvl,1Fam,1Story,7,5,2002,GasA,Y,SBrkr,1654,2,3,1,6,0,Attchd,900,2,2006,Normal,230000,3308
30,RL,6305,Reg,Bnk,1Fam,1Story,5,7,1938,GasA,Y,SBrkr,954,1,2,1,5,1,Basment,240,6,2007,Normal,119750,1874
20,RL,11500,IR1,Lvl,1Fam,1Story,4,3,1957,GasA,N,SBrkr,845,1,3,1,5,0,Detchd,290,1,2009,Normal,84000,845
20,RL,12898,IR1,HLS,1Fam,1Story,9,5,2007,GasA,Y,SBrkr,1620,2,2,1,6,1,Attchd,912,9,2009,Normal,315500,3240
60,RL,9240,Reg,Lvl,1Fam,2Story,8,5,2001,GasA,Y,SBrkr,2263,2,3,1,7,1,BuiltIn,905,9,2008,Normal,287000,3318
160,RM,1533,Reg,Lvl,Twnhs,2Story,4,6,1970,GasA,Y,SBrkr,1344,1,3,1,6,1,,0,5,2009,Normal,97000,1890
180,RM,1477,Reg,Lvl,TwnhsE,SFoyer,4,4,1970,GasA,Y,SBrkr,630,1,1,1,3,0,Attchd,286,4,2009,Normal,80000,1260
20,RL,13125,Reg,Lvl,1Fam,1Story,5,4,1957,GasA,Y,SBrkr,1803,2,3,1,8,1,Attchd,484,1,2006,Normal,155000,2937
60,RL,9130,Reg,Lvl,1Fam,2Story,6,8,1966,GasA,Y,SBrkr,1632,1,4,1,7,0,Attchd,484,7,2008,Normal,173000,2432
120,RL,5381,IR1,Lvl,Twnhs,1Story,6,5,2005,GasA,Y,SBrkr,1306,2,1,1,5,1,Attchd,624,8,2009,Normal,196000,2612
60,RL,11839,Reg,Lvl,1Fam,2Story,7,5,1990,GasA,Y,SBrkr,2329,2,4,1,10,1,Attchd,514,5,2008,Normal,262280,3804
20,RL,9600,Reg,Lvl,1Fam,1Story,8,5,1981,GasA,Y,SBrkr,2524,2,4,1,9,1,Attchd,542,7,2009,Normal,278000,5048
20,RL,13680,IR1,Lvl,1Fam,1Story,3,5,1955,GasA,Y,FuseA,1733,2,4,1,8,1,Attchd,452,6,2009,Normal,139600,1733
60,RL,16056,IR1,Lvl,1Fam,2Story,9,5,2005,GasA,Y,SBrkr,2868,3,4,1,11,1,BuiltIn,716,7,2006,Partial,556581,4860
20,RL,9245,IR2,Lvl,1Fam,1Story,5,5,1994,GasA,Y,SBrkr,990,1,3,1,5,0,Detchd,672,2,2008,Normal,145000,1980
20,RL,21750,Reg,Lvl,1Fam,1Story,5,4,1960,GasA,Y,SBrkr,1771,1,3,1,9,1,Attchd,336,11,2009,Normal,115000,1771
20,RL,11100,Reg,Low,1Fam,1Story,4,7,1946,GasA,Y,SBrkr,930,1,2,1,6,0,Detchd,308,4,2010,Abnorml,84900,930
20,RL,8993,IR1,Lvl,1Fam,1Story,7,5,2007,GasA,Y,SBrkr,1302,2,3,1,6,0,Attchd,436,8,2007,Partial,176485,2604
20,RL,11175,IR1,Lvl,1Fam,1Story,7,5,2007,GasA,Y,SBrkr,1316,2,3,1,6,1,Attchd,440,10,2007,Partial,200141,2632
60,RL,9500,Reg,Lvl,1Fam,2Story,6,6,1964,GasA,Y,SBrkr,1977,1,4,1,9,1,Attchd,540,6,2007,Normal,165000,2793
20,RL,8562,Reg,Lvl,1Fam,1Story,5,6,1957,GasA,Y,FuseA,1526,1,4,1,7,1,Basment,364,5,2010,Normal,144500,2742
60,RL,11367,Reg,Lvl,1Fam,2Story,8,5,2002,GasA,Y,SBrkr,1989,2,3,1,7,1,Attchd,586,11,2006,Normal,255000,3054
20,RL,11361,Reg,Lvl,1Fam,1Story,6,5,1976,GasA,Y,SBrkr,1523,2,3,1,7,1,Attchd,478,5,2008,Abnorml,180000,2716
120,RL,7052,IR1,Lvl,TwnhsE,1Story,7,5,2005,GasA,Y,SBrkr,1364,2,2,1,6,1,Attchd,484,6,2006,Normal,185850,2728
60,RL,29959,IR2,Lvl,1Fam,2Story,7,6,1994,GasA,Y,SBrkr,1850,2,3,1,7,1,BuiltIn,467,1,2009,Normal,248000,2823
60,RL,11308,IR1,Lvl,1Fam,2Story,9,5,2008,GasA,Y,SBrkr,2184,2,3,1,10,1,Attchd,836,7,2009,Normal,335000,3288
50,RL,11275,IR1,HLS,1Fam,1.5Fin,6,7,1932,GasA,Y,SBrkr,1991,1,3,1,7,1,Detchd,432,3,2007,Normal,220000,2845
120,RL,4920,Reg,Lvl,TwnhsE,1Story,8,5,2001,GasA,Y,SBrkr,1338,2,2,1,6,0,Attchd,582,4,2010,Normal,213500,2676
30,C (all),18000,Reg,Low,1Fam,1Story,3,4,1935,GasA,Y,SBrkr,894,1,2,1,6,0,Detchd,1248,8,2008,Normal,81000,1788
190,RM,13600,Reg,Lvl,2fmCon,2Story,5,5,1900,GasA,N,SBrkr,2337,2,5,2,10,0,Detchd,560,9,2007,Normal,90000,2999
30,RM,6000,Reg,Lvl,1Fam,1Story,6,6,1925,GasA,Y,SBrkr,1103,1,2,1,5,1,Detchd,440,7,2006,Normal,110500,2206
20,RL,11000,IR1,Lvl,1Fam,1Story,5,6,1966,GasA,Y,SBrkr,1154,1,3,1,6,1,Attchd,480,11,2009,Normal,154000,2308
60,RL,14000,Reg,Lvl,1Fam,2Story,7,5,1996,GasA,Y,SBrkr,2260,2,3,1,7,0,Attchd,533,4,2010,Normal,328000,3566
60,RL,7837,IR1,Lvl,1Fam,2Story,6,7,1993,GasA,Y,SBrkr,1571,2,3,1,7,1,Attchd,380,5,2009,Normal,178000,2370
60,RL,9760,Reg,Lvl,1Fam,2Story,6,6,1964,GasA,Y,SBrkr,1611,1,4,1,7,0,Attchd,442,6,2008,Normal,167900,2391
160,RM,3964,Reg,Lvl,TwnhsE,2Story,6,4,1973,GasA,Y,SBrkr,2521,2,5,1,10,1,Attchd,576,6,2006,Normal,151400,3463
45,RL,9600,Reg,Lvl,1Fam,1.5Unf,5,7,1949,GasA,Y,SBrkr,893,1,2,1,4,0,Detchd,576,5,2007,Normal,135000,1738
20,RL,10152,Reg,Lvl,1Fam,1Story,5,5,1956,GasA,Y,SBrkr,1048,1,3,1,6,0,Attchd,286,6,2007,Normal,135000,2096
60,RL,11700,Reg,Lvl,1Fam,2Story,6,6,1968,GasA,Y,SBrkr,1556,1,4,1,8,0,Attchd,441,5,2009,Normal,154000,2283
50,RL,7585,Reg,Lvl,1Fam,1.5Fin,5,3,1948,GasA,Y,FuseA,1456,1,4,1,7,1,Detchd,280,8,2006,Normal,91500,2266
60,RL,7950,IR1,Bnk,1Fam,2Story,6,6,1977,GasA,Y,SBrkr,1426,1,3,1,6,0,Attchd,440,7,2009,Normal,159500,2116
20,RL,8556,Reg,Lvl,1Fam,1Story,7,5,2006,GasA,Y,SBrkr,1240,2,2,1,5,0,Attchd,826,5,2007,Normal,194000,2480
70,RL,13125,Reg,Lvl,1Fam,2Story,7,6,1940,GasA,Y,SBrkr,1740,1,3,1,6,2,Attchd,240,7,2007,Normal,219500,2540
50,RL,10800,Reg,Lvl,1Fam,1.5Fin,5,8,1936,GasA,Y,SBrkr,1466,2,3,1,7,1,Attchd,566,4,2006,Normal,170000,2262
20,RL,15870,IR1,Lvl,1Fam,1Story,5,5,1969,GasA,Y,SBrkr,1096,1,3,1,6,0,Attchd,299,3,2006,Abnorml,138800,2192
120,RM,4435,Reg,Lvl,TwnhsE,1Story,6,5,2004,GasA,Y,SBrkr,848,1,1,1,3,1,Attchd,420,5,2006,Normal,155900,1696
20,RL,8775,Reg,Lvl,1Fam,1Story,5,5,1994,GasA,Y,SBrkr,990,1,3,1,5,0,Attchd,299,4,2007,Normal,126000,1980
20,RL,11040,Reg,Lvl,1Fam,1Story,6,7,1971,GasA,Y,SBrkr,1258,2,3,1,5,0,Attchd,528,10,2008,Abnorml,145000,2516
20,RL,7500,Reg,Lvl,1Fam,1Story,5,5,1963,GasA,Y,SBrkr,1040,1,3,1,5,0,Attchd,308,6,2010,Normal,133000,2080
20,RL,8749,Reg,Lvl,1Fam,1Story,7,5,2002,GasA,Y,SBrkr,1459,2,3,1,6,1,Attchd,527,9,2007,Normal,192000,2918
20,RL,8800,Reg,Lvl,1Fam,1Story,6,6,1964,GasA,Y,SBrkr,1251,1,3,1,6,2,Attchd,461,3,2006,Normal,160000,2502
60,RL,13031,IR2,Lvl,1Fam,2Story,6,5,1995,GasA,Y,SBrkr,1498,2,3,1,6,1,Attchd,409,7,2006,Normal,187500,2189
85,RL,9069,Reg,Lvl,1Fam,SFoyer,6,6,1992,GasA,Y,SBrkr,996,1,2,1,5,0,Attchd,564,4,2010,Normal,147000,1932
160,RM,1974,Reg,Lvl,TwnhsE,2Story,4,5,1973,GasA,Y,SBrkr,1092,1,3,1,6,0,Attchd,286,5,2010,Normal,83500,1638
60,FV,10574,Reg,Lvl,1Fam,2Story,8,5,2005,GasA,Y,SBrkr,1953,2,3,1,9,1,Attchd,1043,5,2009,Normal,252000,3035
160,RM,2522,Reg,Lvl,Twnhs,2Story,7,5,2004,GasA,Y,SBrkr,1709,2,3,1,7,0,Detchd,380,4,2006,Normal,137500,2679
120,FV,3316,IR1,Lvl,TwnhsE,1Story,8,5,2005,GasA,Y,SBrkr,1247,1,1,1,4,1,Attchd,550,4,2006,Normal,197000,2494
90,RL,8544,Reg,Lvl,Duplex,1Story,3,4,1950,Wall,N,FuseA,1040,2,2,2,6,0,Detchd,400,6,2009,Normal,92900,1040
160,FV,2160,Reg,Lvl,Twnhs,2Story,7,5,1999,GasA,Y,SBrkr,1252,2,2,1,4,0,Detchd,462,3,2008,Normal,160000,1852
50,RL,8400,Reg,Bnk,1Fam,1.5Fin,6,5,1925,GasA,Y,SBrkr,1694,2,4,1,7,1,Detchd,576,6,2008,Normal,136500,2875
20,RL,9230,Reg,Lvl,1Fam,1Story,5,8,1965,GasA,Y,SBrkr,1200,1,1,1,6,0,Detchd,884,10,2006,Normal,146000,2064
20,RL,5868,Reg,Lvl,1Fam,1Story,5,7,1956,GasA,Y,SBrkr,936,1,2,1,4,0,Attchd,308,5,2010,Normal,129000,1872
20,RL,9317,IR1,Lvl,1Fam,1Story,6,5,2006,GasA,Y,SBrkr,1314,2,3,1,6,1,Attchd,440,3,2007,Normal,176432,2628
70,RM,6882,Reg,Lvl,1Fam,2Story,6,7,1914,GasA,Y,SBrkr,1355,1,3,1,7,0,,0,3,2007,Normal,127000,2039
120,RL,3696,Reg,Lvl,TwnhsE,1Story,8,5,1986,GasA,Y,SBrkr,1088,1,2,1,5,0,Attchd,461,10,2007,Normal,170000,2162
50,RM,6000,Reg,Lvl,1Fam,1.5Fin,4,6,1936,GasA,Y,SBrkr,1324,1,3,1,6,0,Detchd,240,7,2009,Normal,128000,1996
20,RL,11880,IR1,Lvl,1Fam,1Story,7,5,1978,GasA,Y,SBrkr,1601,2,3,1,7,1,Attchd,478,4,2009,Abnorml,157000,2872
30,RL,8400,Reg,Bnk,1Fam,1Story,2,5,1920,GasA,N,FuseF,438,1,1,1,3,0,Detchd,246,1,2009,Normal,60000,728
20,RL,9758,IR1,Lvl,1Fam,1Story,5,5,1971,GasA,Y,SBrkr,950,1,3,1,5,0,Detchd,280,7,2007,Normal,119500,1900
20,RL,7000,Reg,Lvl,1Fam,1Story,5,7,1960,GasA,Y,SBrkr,1134,1,2,1,6,0,Attchd,254,4,2007,Family,135000,2144
20,RL,8910,Reg,Lvl,1Fam,1Story,6,6,1959,GasA,Y,SBrkr,1194,1,3,1,6,1,BuiltIn,539,7,2006,Normal,159500,1849
160,RM,2016,Reg,Lvl,TwnhsE,2Story,5,5,1970,GasA,Y,SBrkr,1302,2,3,1,6,0,Detchd,440,4,2007,Normal,106000,1932
60,RL,12256,IR1,Lvl,1Fam,2Story,8,5,1994,GasA,Y,SBrkr,2622,2,3,1,9,2,Attchd,712,4,2010,Normal,325000,4085
20,RL,10357,IR1,Lvl,1Fam,1Story,7,5,1990,GasA,Y,SBrkr,1442,2,3,1,6,1,Attchd,719,5,2007,Normal,179900,2352
60,RL,23257,IR3,HLS,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,2021,2,3,1,9,1,BuiltIn,422,9,2006,Partial,274725,2889
60,RL,8063,Reg,Lvl,1Fam,2Story,6,5,2000,GasA,Y,SBrkr,1690,2,3,1,7,1,Attchd,463,11,2007,Abnorml,181000,2614
20,RL,11362,IR1,Lvl,1Fam,1Story,8,5,2004,GasA,Y,SBrkr,1836,2,3,1,7,1,Attchd,862,3,2009,Normal,280000,3672
60,RL,8000,Reg,Lvl,1Fam,2Story,6,5,1995,GasA,Y,SBrkr,1658,2,3,1,8,1,Attchd,431,6,2008,Normal,188000,2431
60,RL,10480,Reg,Lvl,1Fam,2Story,7,6,1976,GasA,Y,SBrkr,1964,2,4,1,8,1,Attchd,483,9,2008,Normal,205000,2767
20,RL,7100,IR1,Lvl,1Fam,1Story,5,7,1957,GasA,Y,FuseA,816,1,2,1,5,0,Detchd,308,7,2006,Normal,129900,1632
20,RL,8923,Reg,Lvl,1Fam,1Story,5,7,1953,GasA,Y,SBrkr,1008,1,2,1,6,0,Attchd,240,5,2007,Normal,134500,2016
20,RL,5400,Reg,Lvl,1Fam,1Story,5,7,1954,GasA,Y,SBrkr,833,1,2,1,4,0,Detchd,326,8,2006,Normal,117000,1666
20,RL,12085,Reg,Lvl,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1734,2,3,1,7,1,Attchd,928,11,2007,Partial,318000,3468
80,RL,7750,Reg,Lvl,1Fam,SLvl,8,5,2002,GasA,Y,SBrkr,1419,2,3,1,7,1,BuiltIn,527,3,2009,Normal,184100,1827
20,RL,9764,IR1,Lvl,1Fam,1Story,5,7,1967,GasA,Y,SBrkr,894,1,3,1,5,0,Attchd,450,5,2008,Normal,130000,1788
80,RL,13825,Reg,Lvl,1Fam,SLvl,5,6,1958,GasA,Y,SBrkr,1601,1,3,1,6,0,BuiltIn,300,12,2008,Normal,140000,2134
20,RL,7560,Reg,Lvl,1Fam,1Story,5,5,1959,GasA,Y,FuseA,1040,1,3,1,6,0,Attchd,286,7,2006,Normal,133700,2080
30,RM,8263,Reg,Bnk,1Fam,1Story,6,5,1920,GasA,Y,FuseA,1012,1,2,1,6,1,Detchd,308,5,2007,Normal,118400,2024
20,RL,10084,Reg,Lvl,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1552,2,3,1,7,0,Attchd,782,7,2006,Partial,212900,3104
20,RL,8926,IR1,Lvl,1Fam,1Story,4,3,1956,GasA,Y,FuseA,960,1,3,1,5,0,Basment,288,10,2009,Abnorml,112000,1632
20,RL,9405,Reg,Lvl,1Fam,1Story,5,9,1947,GasA,Y,SBrkr,698,1,2,1,4,0,,0,6,2009,Normal,118000,1396
80,RL,9125,IR1,Lvl,1Fam,SLvl,7,5,1992,GasA,Y,SBrkr,1482,2,3,1,7,1,Attchd,392,7,2007,Normal,163900,1866
20,RL,10434,Reg,Lvl,1Fam,1Story,4,5,1955,GasA,Y,SBrkr,1005,1,2,1,5,1,Detchd,672,11,2009,Normal,115000,2010
120,RL,3684,Reg,Lvl,TwnhsE,1Story,7,5,2007,GasA,Y,SBrkr,1555,2,2,1,7,1,Attchd,660,6,2009,Normal,174000,2928
20,RL,14572,IR3,Lvl,1Fam,1Story,7,5,2004,GasA,Y,SBrkr,1530,2,3,1,7,1,Attchd,630,11,2007,Family,259000,3060
60,RL,11796,IR1,Lvl,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,1959,2,4,1,8,1,BuiltIn,434,7,2007,Normal,215000,2806
90,RM,7200,Reg,Lvl,Duplex,SFoyer,5,5,1980,GasA,Y,SBrkr,936,1,2,1,4,0,Detchd,672,8,2007,Normal,140000,1872
50,RL,7804,Reg,Lvl,1Fam,1.5Fin,4,3,1928,GasA,Y,SBrkr,1981,2,4,1,7,2,Detchd,576,12,2009,Normal,135000,3103
20,RL,10712,Reg,Lvl,1Fam,1Story,5,5,1991,GasA,Y,SBrkr,974,1,3,1,5,0,,0,9,2007,Abnorml,93500,1948
70,RM,9900,Reg,Lvl,1Fam,2Story,6,4,1880,GasW,Y,SBrkr,2210,2,5,1,8,0,Detchd,205,5,2007,Normal,117500,3218
60,RL,9828,IR1,Lvl,1Fam,2Story,8,5,1995,GasA,Y,SBrkr,2020,2,3,1,8,1,Attchd,466,6,2009,Normal,239500,3148
60,RL,8773,IR1,HLS,1Fam,2Story,6,5,1997,GasA,Y,SBrkr,1600,2,3,1,7,1,Attchd,460,8,2007,Normal,169000,2516
30,RM,6180,Reg,Lvl,1Fam,1Story,6,5,1926,GasA,N,SBrkr,986,1,2,1,5,1,Detchd,180,5,2007,Normal,102000,1946
50,RL,9600,Reg,Lvl,1Fam,1.5Fin,6,5,1950,GasA,Y,FuseA,1252,1,3,1,6,0,Attchd,288,4,2008,Abnorml,119000,2284
50,RL,6342,Reg,Lvl,1Fam,1.5Fin,5,8,1875,GasA,N,SBrkr,1020,1,2,1,6,0,,0,5,2010,Normal,94000,1800
20,RL,9819,IR1,Lvl,1Fam,1Story,6,5,1977,GasA,Y,SBrkr,1567,2,2,1,5,2,Attchd,714,5,2009,Normal,196000,3134
30,RL,8731,IR1,Lvl,1Fam,1Story,5,5,1920,GasA,Y,SBrkr,1167,1,3,1,6,1,Detchd,495,5,2007,Normal,144000,2082
20,RL,7350,Reg,Lvl,1Fam,1Story,5,7,1951,GasA,Y,SBrkr,952,1,2,1,4,0,Detchd,840,6,2008,Abnorml,139000,1904
60,RL,10304,IR1,Lvl,1Fam,2Story,5,7,1976,GasA,Y,SBrkr,1868,2,4,1,9,1,Attchd,484,10,2009,Normal,197500,2648
60,RL,9965,Reg,Lvl,1Fam,2Story,8,5,2006,GasA,Y,SBrkr,2828,3,4,1,11,1,BuiltIn,1052,4,2007,Partial,424870,4294
20,RL,9000,Reg,Lvl,1Fam,1Story,5,3,1959,GasA,Y,SBrkr,1006,1,3,1,5,0,,0,7,2008,Normal,80000,2012
190,RL,12180,Reg,Lvl,2fmCon,1.5Fin,4,4,1941,Grav,N,FuseA,924,1,2,1,5,0,Detchd,280,7,2010,Normal,80000,1596
50,RM,6240,Reg,Lvl,1Fam,1.5Fin,5,6,1928,GasA,Y,SBrkr,1576,1,3,1,8,1,Detchd,225,8,2006,Family,149000,2618
20,RL,11200,Reg,Lvl,1Fam,1Story,6,5,1985,GasA,Y,SBrkr,1298,2,3,1,5,1,Attchd,403,5,2006,Normal,180000,2596
70,RL,12000,Reg,Bnk,1Fam,2Story,7,7,1941,GasA,Y,SBrkr,1564,1,3,1,7,1,Attchd,234,7,2009,Normal,174500,2268
50,RM,5700,Reg,Lvl,1Fam,1.5Fin,7,7,1926,GasA,Y,SBrkr,1111,1,2,1,5,1,Detchd,288,8,2008,Normal,116900,1683
70,RM,9000,Reg,Lvl,1Fam,2Story,7,9,1920,GasA,Y,SBrkr,1482,1,3,1,7,0,Detchd,324,7,2009,Normal,143000,2132
20,RL,8280,IR1,Lvl,1Fam,1Story,6,5,1950,GasA,Y,FuseA,932,1,2,1,4,1,Attchd,306,11,2007,Normal,124000,1864
20,RL,17755,Reg,Lvl,1Fam,1Story,5,4,1959,GasA,Y,SBrkr,1466,1,3,1,6,2,Attchd,528,11,2006,Normal,149900,2932
20,RL,14115,IR1,Lvl,1Fam,1Story,6,7,1956,GasA,Y,SBrkr,1811,1,2,1,6,1,Attchd,470,7,2006,Abnorml,230000,2884
30,RM,5890,Reg,Lvl,1Fam,1Story,6,8,1930,GasA,Y,SBrkr,816,1,2,1,5,0,Detchd,432,6,2008,Normal,120500,1632
60,RL,13700,IR1,Lvl,1Fam,2Story,7,6,1965,GasA,Y,SBrkr,1820,1,4,1,8,2,Attchd,492,5,2008,Normal,201800,2684
20,RL,10768,IR1,Lvl,1Fam,1Story,5,8,1976,GasA,Y,SBrkr,1437,2,3,1,6,1,Attchd,528,7,2007,Normal,218000,2874
80,RL,9350,Reg,Lvl,1Fam,SLvl,5,8,1965,GasA,Y,SBrkr,1265,2,3,1,6,1,Attchd,502,10,2008,Normal,179900,2484
120,RL,5001,IR1,Lvl,Twnhs,1Story,7,5,2007,GasA,Y,SBrkr,1314,2,2,1,6,1,Attchd,626,7,2009,Normal,230000,2628
20,RL,11932,Reg,Lvl,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1580,2,3,1,7,0,Attchd,830,6,2008,Partial,235128,3160
60,RL,9120,Reg,Lvl,1Fam,2Story,6,6,1974,GasA,Y,SBrkr,1876,2,4,1,8,1,Attchd,540,7,2008,Normal,185000,2777
160,RL,2280,Reg,Lvl,Twnhs,2Story,6,5,1978,GasA,Y,SBrkr,1456,2,3,1,7,1,Attchd,440,7,2010,Normal,146000,2311
20,RL,14778,IR1,Low,1Fam,1Story,6,7,1954,GasA,Y,SBrkr,1640,1,3,1,7,1,Detchd,924,11,2008,Normal,224000,2936
20,RL,8724,Reg,Lvl,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,894,1,3,1,5,1,Attchd,450,5,2007,Normal,129000,1788
90,RL,12900,Reg,Lvl,Duplex,SFoyer,4,4,1969,GasA,Y,SBrkr,1258,0,0,2,6,0,CarPort,400,1,2008,Alloca,108959,2456
80,RL,16157,IR1,Lvl,1Fam,SLvl,5,7,1978,GasA,Y,SBrkr,1432,1,2,1,5,1,Attchd,588,6,2007,Normal,194000,2792
20,RL,9541,IR1,Lvl,1Fam,1Story,7,5,2009,GasA,Y,SBrkr,1502,2,3,1,7,0,Attchd,644,9,2009,Partial,233170,3004
20,RL,10475,IR1,Lvl,1Fam,1Story,8,5,2008,GasA,Y,SBrkr,1694,2,3,1,7,0,Attchd,776,2,2010,Normal,245350,3388
60,RL,10852,IR1,Lvl,1Fam,2Story,6,5,2000,GasA,Y,SBrkr,1671,2,3,1,7,1,Attchd,472,2,2006,Normal,173000,2630
70,RL,13728,Reg,Lvl,1Fam,2Story,6,7,1935,GasA,Y,SBrkr,2108,2,4,1,7,2,Basment,540,7,2008,Normal,235000,3235
60,RL,35760,IR1,Lvl,1Fam,2Story,10,5,1995,GasA,Y,SBrkr,3627,3,4,1,10,1,Attchd,807,7,2006,Normal,625000,5557
80,RL,9880,Reg,Lvl,1Fam,SLvl,6,6,1977,GasA,Y,SBrkr,1118,1,3,1,6,1,Attchd,358,7,2008,Normal,171000,2214
20,RL,9120,Reg,Lvl,1Fam,1Story,6,6,1958,GasA,Y,SBrkr,1261,1,3,1,6,1,Attchd,433,11,2008,Normal,163000,2522
160,FV,4017,IR1,Lvl,TwnhsE,2Story,7,5,2006,GasA,Y,SBrkr,1250,2,2,1,5,0,Detchd,625,3,2008,Normal,171900,1875
50,RL,18030,IR1,Bnk,1Fam,1.5Fin,5,6,1946,GasA,Y,SBrkr,3086,3,3,1,12,1,,0,3,2007,Normal,200500,4205
70,RL,16560,IR1,Lvl,1Fam,2Story,6,8,1932,GasA,Y,SBrkr,2345,2,4,1,9,1,Detchd,360,7,2006,Normal,239000,3297
50,RL,10678,Reg,Lvl,1Fam,1.5Fin,8,5,1992,GasA,Y,SBrkr,2872,2,4,1,9,1,Attchd,541,4,2007,Normal,285000,4555
20,RL,6951,IR1,Lvl,1Fam,1Story,5,5,1984,GasA,Y,SBrkr,923,1,3,1,5,0,Attchd,264,10,2008,Normal,119500,1799
50,RM,3950,Reg,Bnk,1Fam,1.5Fin,6,8,1926,GasA,Y,SBrkr,1224,1,3,1,5,0,Detchd,210,12,2009,Normal,115000,2042
50,RL,7681,IR1,Lvl,1Fam,1.5Fin,5,6,1921,GasA,Y,SBrkr,1343,1,3,1,7,1,Detchd,186,7,2009,Normal,154900,2074
20,RL,8335,Reg,Lvl,1Fam,1Story,5,5,1954,GasA,Y,SBrkr,1124,1,3,1,5,1,,0,4,2006,Normal,93000,1124
60,RL,11170,IR2,Lvl,1Fam,2Story,7,5,1990,GasA,Y,SBrkr,2514,2,4,1,8,0,Attchd,693,4,2006,Normal,250000,3730
120,RM,5587,IR1,HLS,TwnhsE,1Story,8,5,2008,GasA,Y,SBrkr,1652,2,2,1,5,1,Attchd,482,11,2008,Partial,392500,3252
60,RL,15623,IR1,Lvl,1Fam,2Story,10,5,1996,GasA,Y,SBrkr,4476,3,4,1,10,2,Attchd,813,7,2007,Abnorml,745000,6872
30,RL,10800,Reg,Lvl,1Fam,1Story,5,6,1920,GasA,Y,SBrkr,1130,1,2,1,5,1,Detchd,720,6,2006,Normal,120000,2250
20,RL,35133,Reg,Lvl,1Fam,1Story,5,4,1963,GasA,Y,SBrkr,1572,1,3,1,5,2,2Types,995,5,2007,Normal,186700,3144
50,RL,9738,Reg,Lvl,1Fam,1.5Fin,5,7,1924,GasA,Y,SBrkr,1221,1,4,1,7,0,Attchd,392,3,2006,Normal,104900,2005
190,RL,10615,IR1,Bnk,2fmCon,2Story,3,5,1900,GasA,Y,SBrkr,1699,2,3,2,7,0,CarPort,420,8,2009,Abnorml,95000,2677
20,RL,12461,Reg,Lvl,1Fam,1Story,8,5,1994,GasA,Y,SBrkr,1624,2,2,1,5,1,Attchd,757,7,2006,Normal,262000,3248
